Text,Label1,Label2
"RT @raibily Jelang pilpres 2024 yang makin deket, lagi rame rang orang pada posting di Twitter para jagoannya masing² Ily sih lbh optimis Indonesia semakin maju kalo pak @ganjarpranowo & @erickthohir jadi penerima tongkat estafet kepemimpinan dari pak @jokowi ???? https://t.co/cpAHN6B1N6",3,1
@cagubnyinyir2 @Mulyadisae3 @Iwankristanto15 @_Goentoer_ Dan... klo terealisasi wacana tsb... capres Prabowo dan cawapres Jokowi... saya tidak akan merusak gambarnya di pilpres 2024 nanti... ??,17,1
"RT @dppbronies "" Bagi siapapun yang masih meributkan, nyinyir dan memfitnah Anies Silahkan cari lawan tanding untuk Anies di pilpres 2024. Rakyat menilai hasil karya, kinerja bukan dengan cemohoaan dan fitnah. Rakyat sudah sangat cerdas. ” Guntur Siregar (Penggagas BroNies) https://t.co/xzxBEwC9gg",4,1
"Jelang pilpres 2024 yang makin deket, lagi rame rang orang pada posting di Twitter para jagoannya masing² Ily sih lbh optimis Indonesia semakin maju kalo pak @ganjarpranowo & @erickthohir jadi penerima tongkat estafet kepemimpinan dari pak @jokowi ???? https://t.co/cpAHN6B1N6",3,1
"RT @NandaBaskarani Erick Thohir berpotensi meraih dukungan maju dalam Pilpres 2024, banyak pengamat menilainya sebagai figur cawapres paling potensial dari kalangan non partai politik. Menteri BUMN @erickthohir bisa menjadi sosok yang menentukan kemenangan capres 2024. #BangkitBersamaET https://t.co/4OvLLib6e8",2,1
"RT @RezhaChaniago @YoutubeILC Kita coba polling lagi, kalau pilpres 2024 diselenggarakan hari ini, siapakah calon presiden pilihan anda?",0,1
"RT @NandaBaskarani Erick Thohir berpotensi meraih dukungan maju dalam Pilpres 2024, banyak pengamat menilainya sebagai figur cawapres paling potensial dari kalangan non partai politik. Menteri BUMN @erickthohir bisa menjadi sosok yang menentukan kemenangan capres 2024. #BangkitBersamaET https://t.co/4OvLLib6e8",2,1
RT @ajengcute16__ Survey SMRC Pasangan Anies-AHY Berpotensi Besar Menang Pilpres 2024 https://t.co/CNEbyJDcVS,6,1
RT @Sagita_Star Nama Menteri BUMN @erickthohir dinilai sangat berpotensi menentukan kemenangan pada Pilpres 2024 mendatang. Erick Thohir dinilai mampu mendongkrak suara pasangannya. Sosok Erick Thohir menjadi salah satu cawapres yg paling potensial mendongkrak suara duetnya. #BangkitBersamaET https://t.co/LlxQGgW21r,2,1
RT @GEMPITA2024 Doa Kyai Khos Untuk Kemenangan Probowo Muhaimin Pilpres 2024 ?? ???? ????? ?? ???? ???? @DPP_PKB @Gerindra @EmHasanuddin @MuzaniGerindra @Jazilul_Fawaid @Don_dasco @SyaifulHooda @masfaisolriza @zainul_munas @NjosAziz @purmawan1 https://t.co/brluxTiMZY,9,1
RT @terbucinz DUA TOKOH INI SALING MELENGKAPI DAN SANGAT IDEAL JIKA DISANDINGKAN. Semoga Pak @ganjarpranowo dan Pak @erickthohir bisa disandingkan di pilpres 2024. Sesuai keinginan rakyat Indonesia. https://t.co/pHt4bjGTdh,3,1
RT @ArtOfpol Survei Charta Politika Duet Terkuat Pilpres 2024. @ganjarpranowo + @erickthohir Yes Pake Banget ?? https://t.co/qdztAwYA01,3,1
"RT @twuicei Menteri Erick Thohir dinilai mampu mendongkrak suara pasanganny. Figur cawapres akan sgt berpengaruh untuk memenangkan panggung kontestasi Pilpres 2024. Pasalny, untuk pilpres mendatang tidak diikuti oleh incumbent atau petahana #BangkitBersamaET @erickthohir https://t.co/ZcsDMTbgNA",2,1
"RT @gwabdeeeee Untuk pasangan @ganjarpranowo - @erickthohir berada di angka 35,8 persen loh.. sebagai pasangan calon presiden dan calon wakil presiden diprediksi bakal terealisasi pada Pilpres 2024. Apalagi keduanya saat ini merupakan pemimpin strategis. Setuju gakk??? #BangkitBersamaET https://t.co/YCOgngDNi7",3,1
RT @terbucinz DUA TOKOH INI SALING MELENGKAPI DAN SANGAT IDEAL JIKA DISANDINGKAN. Semoga Pak @ganjarpranowo dan Pak @erickthohir bisa disandingkan di pilpres 2024. Sesuai keinginan rakyat Indonesia. https://t.co/pHt4bjGTdh,3,1
RT @Sagita_Star Nama Menteri BUMN @erickthohir dinilai sangat berpotensi menentukan kemenangan pada Pilpres 2024 mendatang. Erick Thohir dinilai mampu mendongkrak suara pasangannya. Sosok Erick Thohir menjadi salah satu cawapres yg paling potensial mendongkrak suara duetnya. #BangkitBersamaET https://t.co/LlxQGgW21r,2,1
"@DokFun @msaid_didu Dulu mah cebong diee, apa mau cari kedudukan pilpres 2024.",0,2
"Puan Maharani atau Ganjar Pranowo, PDIP Memanas, Megawati Akhirnya Buka Suara Terkait Pilpres 2024 https://t.co/NJx62zGBO9",1,2
"@alisyarief Jangan Sampai 2024 terjadi kecurangan Pemilu, Kawal Pilpres 2024 agar pemilu tidak curang lagi,, Pak Anies selalu dihati Rakyat. #kardusgembok #pemilucurang #PakAniesPresiden2024",4,1
Simulasi Pilpres 2024 menempatkan posisi pasangan @ganjarpranowo dan Menteri BUMN Erick Thohir di posisi teratas. @erickthohir #BangkitBersamaET https://t.co/BVL3vyFNmT,3,1
RT @terbucinz DUA TOKOH INI SALING MELENGKAPI DAN SANGAT IDEAL JIKA DISANDINGKAN. Semoga Pak @ganjarpranowo dan Pak @erickthohir bisa disandingkan di pilpres 2024. Sesuai keinginan rakyat Indonesia. https://t.co/pHt4bjGTdh,3,1
RT @QianzyZ Jelang Pilpres 2024 Elektabilitas PDIP dan GERINDRA merosot tajam https://t.co/HrzTeJ9KAh https://t.co/ugjMABG5Vr,0,2
"RT @papuamuslim95 Jika terwujud, duet Gubernur DKI Jakarta Anies Baswedan dan Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) untuk Pemilihan Presiden (Pilpres) 2024 dinilai bakal mendapat dukungan dari tiga politikus senior berpengaruh. https://t.co/J27hPx49Vl",6,1
"RT @MusaRudy_Stpl Mantap nih!!!... Rilis terbaru hasil survei Charta Politika Indonesia menempatkan pasangan @ganjarpranowo dan @erickthohir jadi duet terkuat pilihan rakyat dalam simulasi Pilpres 2024 dengan perolehan angka 35, 8 persen... #BangkitBersamaET https://t.co/hv1w1gX2aG",3,1
"@fadlizon Sebaiknya pak prabowo tdk ikut lagi dalam kontestasi pilpres 2024 ini, rilakanlah Partai gerindra memberikan dukungan partai ke anak² muda memiliki energi yg kuat memimpin bangsa yg besar ini. Skrg sudah tdk era beliau lagi, fokus saja sama kesehatan dan akhirat.",11,2
RT @mantanBCL Aku sih iyesss pak @ganjarpranowo duet dengan pak @erickthohir di pilpres 2024 nanti. Erick Thohir #BangkitBersamaET https://t.co/mHBMcBCNzM,3,1
"RT @Relawananies Anies sadar dan paham betul, mencapai tujuan dari cita-cita Indonesia merdeka yakni masyarakat adil dan makmur. https://t.co/OJSuo0D0PP https://t.co/QnTSjQsuYd",4,1
AHY bertekad Angkat Guru Honorer Jadi PNS #DemokratProRakyat DukungAHY Pimpin Perubahan https://t.co/Vv5YWshS4L,5,1
"RT @abi_sasaLL Banyak masyarakat serta kaum milenial menghendaki maju sebagai CAPRES di Pilpres 2024,mengingat prestasi yg cemerlang. Hal ini bisa trliht ketika PUTRA TERBAIK Jawa Barat menteri BUMN @erickthohir menghadiri Pertemuan dengan Relawan Jawa Barat di Lewis Heritage #BangkitBersamaET https://t.co/J9K3atjRPp",2,1
"@JarnasABWBpn Saya dari Kaltara siap dukung Pak ABW di PILPRES 2024, Pak ANIS BASWEDAN PRESIDEN KU??",4,1
RT @mantanBCL Aku sih iyesss pak @ganjarpranowo duet dengan pak @erickthohir di pilpres 2024 nanti. Erick Thohir #BangkitBersamaET https://t.co/mHBMcBCNzM,3,1
"@ZeboLady Tugas berat pdip adlh: mengambil langkah tepat utk memastikan pilpres 2024 berhasil memilih Presiden dan Wapres yg jujur, mampu bekerja, didukung rakyat, membela falsafah pendiri bangsa Pancasila-NKRI, tidak intoleran, tidak jual ayat mayat. ??",1,1
"RT @abi_sasaLL Banyak masyarakat serta kaum milenial menghendaki maju sebagai CAPRES di Pilpres 2024,mengingat prestasi yg cemerlang. Hal ini bisa trliht ketika PUTRA TERBAIK Jawa Barat menteri BUMN @erickthohir menghadiri Pertemuan dengan Relawan Jawa Barat di Lewis Heritage #BangkitBersamaET https://t.co/J9K3atjRPp",2,1
"@Sasha40504469 @catchmeupid @PKSejahtera Lebih parah lagi kalau dari partai PDIP, pasti kadrun ala kampret durhaka sudah menggoreng beritanya sampai pilpres 2024",0,2
RT @Sagita_Star Nama Menteri BUMN @erickthohir dinilai sangat berpotensi menentukan kemenangan pada Pilpres 2024 mendatang. Erick Thohir dinilai mampu mendongkrak suara pasangannya. Sosok Erick Thohir menjadi salah satu cawapres yg paling potensial mendongkrak suara duetnya. #BangkitBersamaET https://t.co/LlxQGgW21r,2,1
Aku sih iyesss pak @ganjarpranowo duet dengan pak @erickthohir di pilpres 2024 nanti. Erick Thohir #BangkitBersamaET https://t.co/mHBMcBCNzM,3,1
"Banyak pengamat menilai Cawapres Menteri BUMN @erickthohir paling potensial dari kalangan non-partai, berpotensi raih dukungan maju dalam Pilpres 2024 mendatang. Erick merupakan figur yang sangat tepat untuk melanjutkan estafet kepemimpinan Presiden Jokowi. #BangkitBersamaET https://t.co/kluiroqwtL",2,1
"RT @FirzaHusainID Banyak pengamat menilai Menteri BUMN Erick Thohir berpotensi raih dukungan maju dlm Pilpres 2024. Hal ini disebabkan krn sosok Erick Thohir adalah figur potensial dari kalangan non partai. Yup, hebatnya lagi pa @erickthohir bisa menjadi penentu kemenangan ?????? #BangkitBersamaET https://t.co/yC2f7kvWv2",2,1
RT @terbucinz DUA TOKOH INI SALING MELENGKAPI DAN SANGAT IDEAL JIKA DISANDINGKAN. Semoga Pak @ganjarpranowo dan Pak @erickthohir bisa disandingkan di pilpres 2024. Sesuai keinginan rakyat Indonesia. https://t.co/pHt4bjGTdh,3,1
"RT @03__nakula Ganjar pranowo - Erick Thohir ( GAET) jadi duet terkuat hasil lembaga survei Charta Politika mengalahkan Prabowo - Muhaimin dan Anies - AHY. Wajar jika mereka menang survei dan PilPres 2024 nanti, Keduanya punya kinerja yang baik, anti korupsi dan radikalisme. #BangkitBersamaET https://t.co/pglDMYfqPZ",3,1
Segenap dukungan dari para kader Demokrat di seluruh Indonesia solid dan siap mendukung AHY di Pilpres 2024. #DemokratProRakyat DukungAHY Pimpin Perubahan,4,1
RT @terbucinz DUA TOKOH INI SALING MELENGKAPI DAN SANGAT IDEAL JIKA DISANDINGKAN. Semoga Pak @ganjarpranowo dan Pak @erickthohir bisa disandingkan di pilpres 2024. Sesuai keinginan rakyat Indonesia. https://t.co/pHt4bjGTdh,3,1
@Hasbil_Lbs @Herzaky__MP @AgusYudhoyono Jadi cheerleader di Pilpres 2024..????,5,2
"Insya Allah lancar, menang di #Pilpres2024 dan jadi Presiden ke-8 Indonesia. Selamat Bertarung Anies Baswedan! #AniesBaswedan https://t.co/6vv1xA7ljb",4,1
"RT @03__nakula Ganjar pranowo - Erick Thohir ( GAET) jadi duet terkuat hasil lembaga survei Charta Politika mengalahkan Prabowo - Muhaimin dan Anies - AHY. Wajar jika mereka menang survei dan PilPres 2024 nanti, Keduanya punya kinerja yang baik, anti korupsi dan radikalisme. #BangkitBersamaET https://t.co/pglDMYfqPZ",3,1
RT @GEMPITA2024 Doa Kyai Khos Untuk Kemenangan Probowo Muhaimin Pilpres 2024 ?? ???? ????? ?? ???? ???? @DPP_PKB @Gerindra @EmHasanuddin @MuzaniGerindra @Jazilul_Fawaid @Don_dasco @SyaifulHooda @masfaisolriza @zainul_munas @NjosAziz @purmawan1 https://t.co/brluxTiMZY,9,1
RT @dmalakki13 @SINDOnews Selamat Bertarung Anies Baswedan! #AniesBaswedan https://t.co/6vv1xA7ljb,4,1
RT @GEMPITA2024 9 Kiai Khos Jateng Doakan Kesuksesan Prabowo-Imin Di Pilpres 2024. @cakimiNOW @prabowo @DPP_PKB @Gerindra @EmHasanuddin @MuzaniGerindra @Jazilul_Fawaid @Don_dasco @SyaifulHooda @masfaisolriza @zainul_munas @NjosAziz @purmawan1 https://t.co/z3sMNx2LZW,9,1
@NataliusPigai2 @haryazid @jokowi Apalagi warga keturunan jauh2 saja dari hiruk pikuk pilpres 2024.,0,2
@SINDOnews Selamat Bertarung Anies Baswedan! #AniesBaswedan https://t.co/6vv1xA7ljb,4,1
RT @terbucinz DUA TOKOH INI SALING MELENGKAPI DAN SANGAT IDEAL JIKA DISANDINGKAN. Semoga Pak @ganjarpranowo dan Pak @erickthohir bisa disandingkan di pilpres 2024. Sesuai keinginan rakyat Indonesia. https://t.co/pHt4bjGTdh,3,1
"RT @EdySudrajat77 Prabowo Bertemu Cak Imin di Ponpes Tegalrejo Magelang, Ini Hasilnya https://t.co/OuNmuqY3n6… @prabowo @cakimiNOW @MuzaniGerindra @EmHasanuddin @Gerindra @DPP_PKB #TheNext2024 9 Kiai Khos Jateng Doakan Kesuksesan Prabowo-Imin Di Pilpres 2024 https://t.co/4uJUVRWzFM",9,1
RT @Sagita_Star Nama Menteri BUMN @erickthohir dinilai sangat berpotensi menentukan kemenangan pada Pilpres 2024 mendatang. Erick Thohir dinilai mampu mendongkrak suara pasangannya. Sosok Erick Thohir menjadi salah satu cawapres yg paling potensial mendongkrak suara duetnya. #BangkitBersamaET https://t.co/LlxQGgW21r,2,1
"RT @03__nakula Menteri BUMN Erick Thohir bisa jadi kunci kemenangan Capres 2024 nanti. Dengan popularitas dan elektabilitas yang tinggi, Erick Thohir bisa menambah suara pasangannya dengan signifikan. Namun saya berharap PDI-P mengusung Ganjar - Erick di Pilpres 2024 nanti. #BangkitBersamaET https://t.co/iNHPiMjm4L",2,1
"RT @03__nakula Ganjar pranowo - Erick Thohir ( GAET) jadi duet terkuat hasil lembaga survei Charta Politika mengalahkan Prabowo - Muhaimin dan Anies - AHY. Wajar jika mereka menang survei dan PilPres 2024 nanti, Keduanya punya kinerja yang baik, anti korupsi dan radikalisme. #BangkitBersamaET https://t.co/pglDMYfqPZ",3,1
"RT @MusaRudy_Stpl Mantap nih!!!... Rilis terbaru hasil survei Charta Politika Indonesia menempatkan pasangan @ganjarpranowo dan @erickthohir jadi duet terkuat pilihan rakyat dalam simulasi Pilpres 2024 dengan perolehan angka 35, 8 persen... #BangkitBersamaET https://t.co/hv1w1gX2aG",3,1
RT @PutraErlangga95 Jusuf Kalla Dukung Anies Baswedan dalam Pilpres 2024: Rakyat Mendukung Orang yang Merasa Ditekan https://t.co/neqKEfxRzn,4,1
RT @Sagita_Star Nama Menteri BUMN @erickthohir dinilai sangat berpotensi menentukan kemenangan pada Pilpres 2024 mendatang. Erick Thohir dinilai mampu mendongkrak suara pasangannya. Sosok Erick Thohir menjadi salah satu cawapres yg paling potensial mendongkrak suara duetnya. #BangkitBersamaET https://t.co/LlxQGgW21r,2,1
RT @dianmar93 Ganjar Pranowo berpasangan dengan Erick Thohir di pilpres 2024 bisa menang dan terpilih @ganjarpranowo @erickthohir https://t.co/mdn5QaF0oI,3,1
Cak Imin dan Prabowo Subianto sepakat untuk memperluas koalisi. https://t.co/3HYuFtOWo3,9,1
RT @bukan_main_ Sang Penentu Kemenangan Capres 2024 Nama Erick Thohir tidak dipungkiri lagi elektabilitas beliau saat ini sangat baik bahkan masuk dlm jajaran Cawapres yg sangat berpotensi dan seksi dalam menentukan kemenangan Pilpres 2024. . @erickthohir #BangkitBersamaET https://t.co/xCdq2hy9EG,2,1
"RT @MarahIchsan ""Survei SMRC: PDIP Bisa Menang Pilpres 2024 Bila Ganjar Jadi Capres"" https://t.co/tnFpr2q0cn",1,1
Nama Menteri BUMN @erickthohir dinilai sangat berpotensi menentukan kemenangan pada Pilpres 2024 mendatang. Erick Thohir dinilai mampu mendongkrak suara pasangannya. Sosok Erick Thohir menjadi salah satu cawapres yg paling potensial mendongkrak suara duetnya. #BangkitBersamaET https://t.co/LlxQGgW21r,2,1
"RT @CryptoKuta Akademisi Univ.Brawijaya Andy Fefta Wijaya : Menteri BUMN @erickthohir bisa MENJADI tokoh PENENTU kemenangan Pilpres 2024. Tokoh PENDAMPING capres memegang PERAN penting Meningkatkan ELEKTABILITAS. Dari SURVEI,Erick Thohir MAMPU Meningkatkan Elektabilitas. #BangkitBersamaET https://t.co/0lzwImT5is",2,1
RT @Sagita_Star Mempunyai segudang prestasi yg sdh dicapai Menteri BUMN @erickthohir spt : ?Bangkitkan ekonomi ?Penciptaan lapangan kerja ?Tingkatkan laba BUMN ?Sapu bersih korupsi Itulah alasan knp masyarakat Indonesia mendukung Erick Thohir utk maju pada Pilpres 2024. #BangkitBersamaET https://t.co/yleEUuc9B0,2,1
"RT @dppbronies "" Bagi siapapun yang masih meributkan, nyinyir dan memfitnah Anies Silahkan cari lawan tanding untuk Anies di pilpres 2024. Rakyat menilai hasil karya, kinerja bukan dengan cemohoaan dan fitnah. Rakyat sudah sangat cerdas. ” Guntur Siregar (Penggagas BroNies) https://t.co/xzxBEwC9gg",4,1
"@naaoolll Polling Capres Kalah di pilpres 2024...Hasilnya paling Banyak, kok Bangga...Tabung Ijo....Hoo Tenan",0,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
RT @Lilcomons Erick Thohir berpotensi raih dukungan maju dalam Pilpres 2024. @erickthohir sebagai figur cawapres paling potensial dari non kalangan partai dan bisa menjadi sang penentu kemenangan Capres 2024. #BangkitBersamaET https://t.co/McJmM5viC3,2,1
"RT @StoryNayua Moment @puanmaharani_ri diteriaki ‘Presiden’ saat ke Majalengka : “Alhamdulillah” Jadi menteri cuma sebatas titipan dari emaknya, jadi ketua @DPR_RI jg cuma bisa matiin mic, terus mau jadi presiden ? Mau dibawa kemana negeri ini kalo dia ‘DIMENANGKAN’ di Pilpres 2024 nanti ?! https://t.co/7mZTdWZCWL",16,2
"RT @gwabdeeeee Untuk pasangan @ganjarpranowo - @erickthohir berada di angka 35,8 persen loh.. sebagai pasangan calon presiden dan calon wakil presiden diprediksi bakal terealisasi pada Pilpres 2024. Apalagi keduanya saat ini merupakan pemimpin strategis. Setuju gakk??? #BangkitBersamaET https://t.co/YCOgngDNi7",3,1
"RT @MarahIchsan ""Survei SMRC: PDIP Bisa Menang Pilpres 2024 Bila Ganjar Jadi Capres"" https://t.co/tnFpr2q0cn",1,1
"RT @03__nakula Ganjar pranowo - Erick Thohir ( GAET) jadi duet terkuat hasil lembaga survei Charta Politika mengalahkan Prabowo - Muhaimin dan Anies - AHY. Wajar jika mereka menang survei dan PilPres 2024 nanti, Keduanya punya kinerja yang baik, anti korupsi dan radikalisme. #BangkitBersamaET https://t.co/pglDMYfqPZ",3,1
RT @LekMarteg Bu Mega mengingatkan kepala daerah PDIP tak ikut dansa politik jelang Pilpres 2024 Pak @ganjarpranowo manut dan bersikap tegas Pak Ganjar mengaku akan mengurus wilayahnya #JatengGayeng ???????? https://t.co/gBUH2WSMy9,1,1
padahal partai yang usung wanabut pasti luar biasa idiotnya.. hueheueh,4,2
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
"RT @StoryNayua Moment @puanmaharani_ri diteriaki ‘Presiden’ saat ke Majalengka : “Alhamdulillah” Jadi menteri cuma sebatas titipan dari emaknya, jadi ketua @DPR_RI jg cuma bisa matiin mic, terus mau jadi presiden ? Mau dibawa kemana negeri ini kalo dia ‘DIMENANGKAN’ di Pilpres 2024 nanti ?! https://t.co/7mZTdWZCWL",16,2
"RT @Masdepree Pak Jokowi sama semua sangat baik jadi sulit diduga, dia King Maker tanpa memperlihatkan diri sebagai King Maker, (Kayaknya sih Tugiman pilihannya) https://t.co/VkwjSQzqsz",10,1
"RT @abi_sasaLL Banyak masyarakat serta kaum milenial menghendaki maju sebagai CAPRES di Pilpres 2024,mengingat prestasi yg cemerlang. Hal ini bisa trliht ketika PUTRA TERBAIK Jawa Barat menteri BUMN @erickthohir menghadiri Pertemuan dengan Relawan Jawa Barat di Lewis Heritage #BangkitBersamaET https://t.co/J9K3atjRPp",2,1
RT @liputan6dotcom El Clasico Bakal Tercipta Jika Anies-SBY dan Prabowo-Jokowi Bertarung di Pilpres 2024: Gede Pasek Sebut Anies-SBY Lawan Seru Duet Prabowo-Jokowi: El-Clasico https://t.co/s8bkA9Av70,0,1
"RT @FirzaHusainID Banyak pengamat menilai Menteri BUMN Erick Thohir berpotensi raih dukungan maju dlm Pilpres 2024. Hal ini disebabkan krn sosok Erick Thohir adalah figur potensial dari kalangan non partai. Yup, hebatnya lagi pa @erickthohir bisa menjadi penentu kemenangan ?????? #BangkitBersamaET https://t.co/yC2f7kvWv2",2,1
RT @Dededira8185 Jusuf Kalla Dukung Anies Baswedan dalam Pilpres 2024: Rakyat Mendukung Orang yang Merasa Ditekan https://t.co/SIMqBJK1JK,4,1
"RT @MusaRudy_Stpl Mantap nih!!!... Rilis terbaru hasil survei Charta Politika Indonesia menempatkan pasangan @ganjarpranowo dan @erickthohir jadi duet terkuat pilihan rakyat dalam simulasi Pilpres 2024 dengan perolehan angka 35, 8 persen... #BangkitBersamaET https://t.co/hv1w1gX2aG",3,1
RT @JembzCoeey Menteri BUMN @erickthohir sebagai figur cawapres paling potensial dari kalangan non-partai. Dan sangat berpotensi raih dukungan maju dlm Pilpres 2024 #BangkitBersamaET https://t.co/2xDZ209TpY,2,1
"Banyak masyarakat serta kaum milenial menghendaki maju sebagai CAPRES di Pilpres 2024,mengingat prestasi yg cemerlang. Hal ini bisa trliht ketika PUTRA TERBAIK Jawa Barat menteri BUMN @erickthohir menghadiri Pertemuan dengan Relawan Jawa Barat di Lewis Heritage #BangkitBersamaET https://t.co/J9K3atjRPp",2,1
